,ipc_all,lag_1,lag_2,lag_3,sugar_tj,sugar_bol,chicken_tj,sugar_po,sugar_cb,sugar_lp,sugar_or,oil2_bol,sugar_sc,lag_6,lard_co,oil2_tj,rice4_su,squash_co,watermelon_po,oil2_or,peas_co,onion2_tj,oil2_su,oil_su,sugar_su,apple_tr,chicken_sc,lard_or,oil2_po,oil_bol,oil_po,oil2_sc,redpepper_co,silver,rice4_lp,rice4_tj,platano_co,oil_sc,chicken_co,pineapple_co,ycorn_tj,freq
2010-03-11,,0.3123807612172236,0.0744717144483875,0.2637895354827169,150.0,180.0,13.0,185.0,170.0,166.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.08,7.5,402.5,18.715,247.83,255.43,75.0,8.8,12.0,600.0,90.0,day
2010-03-12,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,185.0,170.0,169.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,19.175,250.0,255.43,75.0,8.8,12.0,600.0,90.0,day
2010-03-13,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,170.0,168.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,19.025,250.0,250.0,75.0,8.8,12.0,600.0,90.0,day
2010-03-14,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,170.0,168.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.875,250.0,250.0,75.0,8.8,12.0,600.0,90.0,day
2010-03-15,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,166.0,168.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.725,250.0,250.0,75.0,8.8,12.0,600.0,90.0,day
2010-03-16,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,166.0,171.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.815,250.0,250.0,75.0,8.8,12.0,600.0,90.0,day
2010-03-17,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,165.0,172.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.5287,250.0,250.0,75.0,8.8,12.0,600.0,90.0,day
2010-03-18,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,164.0,171.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.705,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-19,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,166.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.6,248.0,7.0,8.8,9.8,7.5,402.5,19.085,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-20,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,166.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.6,248.0,7.0,8.8,9.8,7.5,402.5,18.97833333333333,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-21,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,166.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.6,248.0,7.0,8.8,9.8,7.5,402.5,18.871666666666663,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-22,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,166.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.6,248.0,7.0,8.8,9.8,7.5,402.5,18.765,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-23,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,167.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.6,248.0,7.0,8.8,9.8,7.5,402.5,18.49,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-24,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.0,182.0,167.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.615,250.0,250.0,75.0,8.8,12.0,600.0,83.0,day
2010-03-25,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.5,182.0,167.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,18.461531818181815,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-03-26,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.5,182.0,175.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,9.8,7.5,402.5,17.785,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-03-27,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.5,182.0,176.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,8.91,7.5,402.5,17.81,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-03-28,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.5,182.0,176.0,170.0,180.0,8.0,165.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,8.91,7.5,402.5,17.835,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-03-29,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.5,182.0,176.0,171.0,180.0,8.0,170.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.4,248.0,7.0,8.8,8.91,7.5,402.5,17.86,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-03-30,,0.3123807612172236,0.0744717144483875,0.2637895354827169,165.0,180.0,13.5,182.0,175.0,172.0,180.0,8.0,170.0,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.81,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-03-31,0.6855096529570615,0.3123807612172236,0.0744717144483875,0.2637895354827169,159.67741935483872,180.0,13.112903225806452,183.32258064516128,171.5483870967742,170.09677419354838,180.0,8.0,165.48387096774192,0.6439994420934347,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.458064516129031,248.0,7.0,8.8,9.400967741935483,7.5,402.5,18.437265542521995,249.12451612903223,251.5764516129032,75.0,8.8,12.0,600.0,85.03225806451613,month
2010-03-31,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,180.0,13.5,182.0,178.0,180.0,180.0,8.0,170.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.825,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-01,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,180.0,13.5,182.0,178.0,178.0,180.0,8.0,170.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.035,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-02,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,180.0,13.5,182.0,180.0,175.0,180.0,8.0,170.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.965,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-03,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,174.0,185.0,8.0,170.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.02166666666667,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-04,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,174.0,185.0,8.0,170.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.078333333333333,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-05,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,182.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.135,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-06,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,184.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.955,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-07,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,184.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.245,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-08,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,190.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.0,248.0,7.0,8.8,8.91,7.5,402.5,18.305,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-09,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,185.0,180.0,180.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.335,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-10,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,180.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.173333333333336,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-11,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.011666666666667,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-12,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,185.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,17.85,250.0,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-13,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,185.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,17.585,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-14,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,185.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,17.695,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-15,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,185.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,17.655,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-16,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,183.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.105,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-17,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,185.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.106666666666666,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-18,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,185.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.10833333333333,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-19,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,184.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.11,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-20,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,18.165,244.57,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-21,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,184.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.2,248.0,7.0,8.8,8.91,7.5,402.5,17.6237,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-22,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,184.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.47,246.74,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-23,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.6,246.74,250.0,75.0,8.8,12.5,600.0,80.0,day
2010-04-24,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,183.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.736666666666668,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-25,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,183.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.873333333333335,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-04-26,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,185.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.01,246.74,250.0,80.0,8.8,12.0,600.0,80.0,day
2010-04-27,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,190.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,17.91471363636364,244.57,250.0,80.0,8.8,12.0,600.0,80.0,day
2010-04-28,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,190.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.365,247.83,250.0,80.0,8.8,12.0,600.0,80.0,day
2010-04-29,,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,185.0,13.5,190.0,180.0,182.0,190.0,8.0,175.0,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.385,244.57,250.0,80.0,8.8,12.0,600.0,80.0,day
2010-04-30,1.2155739958892964,0.6855096529570615,0.3123807612172236,0.0744717144483875,165.0,184.83333333333331,13.5,188.3,180.6,182.4333333333333,185.33333333333331,8.0,174.33333333333334,0.7849314339611446,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,12.02,248.0,7.0,8.8,8.91,7.5,402.5,17.997280454545454,247.32166666666663,250.0,75.66666666666667,8.8,12.016666666666667,600.0,80.0,month
2010-04-30,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,190.0,13.5,190.0,200.0,187.0,190.0,8.0,175.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.3,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-05-01,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,190.0,13.5,190.0,195.0,187.0,190.0,8.0,175.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.308333333333334,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-05-02,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,190.0,13.5,190.0,195.0,187.0,190.0,8.0,175.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.316666666666663,247.83,250.0,75.0,8.8,12.0,600.0,80.0,day
2010-05-03,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,190.0,13.5,190.0,195.0,187.0,190.0,8.0,175.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.325,247.83,250.0,80.0,8.8,12.0,600.0,80.0,day
2010-05-04,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,195.0,13.5,190.0,195.0,187.0,195.0,8.0,175.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.465,244.57,250.0,80.0,8.8,12.5,600.0,80.0,day
2010-05-05,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,195.0,13.5,190.0,195.0,187.0,195.0,8.0,195.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.335,247.83,250.0,75.0,8.8,12.5,600.0,80.0,day
2010-05-06,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,195.0,13.5,190.0,193.0,190.0,195.0,8.0,195.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.8,248.0,7.0,8.8,8.91,7.5,402.5,18.325,247.83,250.0,75.0,8.8,12.0,600.0,82.0,day
2010-05-07,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,193.0,13.5,190.0,193.0,190.0,195.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.3,248.0,7.0,8.8,8.91,7.5,402.5,17.895,244.57,250.0,75.0,8.8,12.0,600.0,82.0,day
2010-05-08,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,193.0,13.5,190.0,193.0,190.0,198.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.3,248.0,7.0,8.8,8.91,7.5,402.5,17.951666666666668,247.83,250.0,75.0,8.8,12.5,600.0,82.0,day
2010-05-09,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,193.0,13.5,190.0,193.0,190.0,198.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.3,248.0,7.0,8.8,8.91,7.5,402.5,18.008333333333333,247.83,250.0,75.0,8.8,12.5,600.0,82.0,day
2010-05-10,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,195.0,13.5,190.0,185.0,195.0,198.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,11.3,248.0,7.0,8.8,8.91,7.5,402.5,18.065,247.83,250.0,75.0,8.8,12.0,600.0,85.0,day
2010-05-11,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,195.0,13.0,195.0,185.0,195.0,198.0,8.0,193.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.8,248.0,7.0,8.8,8.91,7.5,402.5,18.145,244.57,250.0,75.0,8.8,12.0,600.0,85.0,day
2010-05-12,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,190.0,13.0,190.0,183.0,190.0,198.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.3,248.0,7.0,8.8,8.91,7.5,402.5,18.395,250.0,250.0,75.0,8.8,12.0,600.0,85.0,day
2010-05-13,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,198.0,13.0,200.0,183.0,190.0,198.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.3,248.0,7.0,8.8,8.91,7.5,402.5,18.515,247.83,250.0,75.0,8.8,12.0,600.0,82.0,day
2010-05-14,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,198.0,13.0,200.0,183.0,190.0,198.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.3,248.0,7.0,8.8,8.91,7.5,402.5,18.365,247.83,250.0,80.0,8.8,12.0,600.0,82.0,day
2010-05-15,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,200.0,13.0,200.0,183.0,188.0,200.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.3,248.0,7.0,8.8,8.91,7.5,402.5,18.341666666666665,247.83,250.0,75.0,8.8,12.0,600.0,82.0,day
2010-05-16,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,200.0,13.0,200.0,183.0,188.0,200.0,8.0,190.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.3,248.0,7.0,8.8,8.91,7.5,402.5,18.31833333333333,247.83,250.0,75.0,8.8,12.0,600.0,82.0,day
2010-05-17,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,200.0,13.0,200.0,183.0,185.0,200.0,8.0,180.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,10.3,248.0,7.0,8.8,8.91,7.5,402.5,18.295,247.83,250.0,75.0,8.8,12.0,600.0,85.0,day
2010-05-18,,1.2155739958892964,0.6855096529570615,0.3123807612172236,165.0,200.0,13.0,200.0,183.0,183.0,200.0,8.0,180.0,0.4574977374887323,290.0,8.0,312.5,65.0,150.0,11.2,184.0,35.0,10.0,13.0,270.0,150.0,9.8,248.0,7.0,8.8,8.91,7.5,402.5,18.0,250.0,250.0,75.0,8.8,12.0,600.0,85.0,day
