,ipc_all,lag_1,lag_2,lag_3,lag_6,lag_9,lag_12,oil_cb,sugar_bol,chicken_tj,oil2_tj,oil2_bol,sugar_tj,rice4_tj,sugar_cb,rice3_po,sugar_or,sugar_sc,rice4_su,ycorn_tj,chicken_bol,papa2_tj,oil2_po,sugar_lp,papaya_tr,oil_sc,banana_co,rice_bol,milk_sc,chicken_tr,pineapple_tr,rice2_lp,rice3_su,ufv,paprika_or,squash_co,papa1_po,rice2_po,flour_lp,chicken_po,silver,chicken_lp,ycorn_sc,chicken_sc,tomato_co,libor,platano_co,sugar_po,carrot_co,tomato_tj,oil_tr,lard_lp,rice4_or,freq
2022-06-12,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,182.5,230.0,190.0,175.0,257.5,95.0,11.5,31.25,9.0,185.0,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.3825,78.93,39.69,35.63,190.0,237.67,11.7,21.34863333333333,11.73,110.0,10.0,140.0,2.31157,83.33,190.0,51.03,44.55,10.0,232.5,271.74,day
2022-06-12,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.488571428571428,190.0,237.5,182.5,230.0,190.0,175.0,257.5,95.0,11.495714285714286,31.25,9.0,183.57142857142856,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.382272857142857,76.80714285714286,39.69,35.27,190.0,234.74857142857144,11.7,21.84407142857143,11.672857142857143,110.0,10.071428571428571,140.0,2.259367142857143,83.33,190.0,55.69285714285714,44.55,10.0,232.5,271.74,week
2022-06-13,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,182.5,230.0,192.5,175.0,257.5,95.0,11.5,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38259,73.94,39.69,35.63,190.0,237.67,11.7,21.0782,11.73,110.0,10.0,140.0,2.31157,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-14,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.0,230.0,192.5,175.0,257.5,95.0,11.7,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38268,78.93,39.69,35.63,190.0,237.67,11.7,21.0485,11.73,110.0,12.0,140.0,2.51014,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-15,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.0,230.0,192.5,175.0,257.5,95.0,11.73,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38277,78.93,39.69,35.63,190.0,237.67,11.7,21.6383,11.73,110.0,12.0,140.0,2.51014,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-16,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.0,230.0,192.5,175.0,257.5,95.0,11.73,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38286,78.93,39.69,35.63,190.0,237.67,11.7,21.9558,11.73,110.0,12.0,140.0,2.74757,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-17,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.0,230.0,192.5,175.0,257.5,95.0,11.84,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38295,73.94,39.69,35.63,190.0,237.67,11.7,21.6735,13.05,110.0,12.0,140.0,2.78043,83.33,190.0,51.03,44.55,10.0,232.5,271.74,day
2022-06-18,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.0,230.0,192.5,175.0,257.5,95.0,11.7,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38304,78.93,39.69,36.25,190.0,237.67,11.7,21.698166666666665,13.05,109.0,11.5,140.0,2.79124,83.33,190.0,51.03,44.55,10.0,232.5,271.74,day
2022-06-19,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.3571428571429,230.0,192.5,175.0,257.5,95.0,11.7,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38286,77.50428571428571,39.69,35.80714285714286,190.0,237.67,11.7,21.545042857142857,12.295714285714286,109.71428571428572,11.571428571428571,140.0,2.6361628571428573,83.33,190.0,55.69285714285714,44.55,10.0,232.5,271.74,week
2022-06-19,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,180.0,230.0,192.5,175.0,257.5,95.0,11.7,31.25,9.0,183.33,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38313,78.93,39.69,36.25,190.0,237.67,11.7,21.72283333333333,13.05,109.0,11.5,140.0,2.80205,83.33,190.0,51.03,44.55,10.0,232.5,271.74,day
2022-06-20,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.46,185.0,11.0,6.3,9.72,190.0,237.5,182.67,230.0,192.5,175.0,257.5,95.0,11.7,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38322,78.93,39.69,36.25,190.0,237.67,11.7,21.7475,13.23,108.0,11.5,140.0,2.81286,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-21,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.46,185.0,11.0,6.3,9.72,190.0,237.5,182.67,230.0,192.5,175.0,257.5,95.0,11.7,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38331,78.93,39.69,36.25,190.0,237.67,11.7,21.687,13.23,108.0,11.5,140.0,2.81286,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-22,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,175.0,230.0,192.5,175.0,257.5,95.0,12.0,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.3834,76.43,39.69,36.25,190.0,237.67,11.7,21.4187,13.1,108.0,12.0,140.0,2.84186,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-23,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,185.0,11.0,6.3,9.54,190.0,237.5,175.0,230.0,192.5,175.0,257.5,95.0,12.2,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38349,78.93,39.69,36.25,190.0,237.67,12.7,20.954,13.18,108.0,12.0,140.0,2.83529,83.33,190.0,59.19,44.55,10.0,232.5,271.74,day
2022-06-24,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,182.67,12.0,8.55,9.54,182.5,237.5,175.0,230.0,190.0,175.0,257.5,109.0,12.11,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38358,73.94,39.69,36.25,190.0,237.67,12.7,21.1645,13.18,108.0,11.5,140.0,2.86657,83.33,190.0,59.19,60.75,11.0,232.5,271.74,day
2022-06-25,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,182.67,12.0,8.55,9.54,182.5,237.5,175.0,230.0,190.0,175.0,257.5,109.0,12.1,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38367,73.94,39.69,36.25,190.0,237.67,12.7,21.16333333333333,13.18,108.0,11.5,140.0,2.8650933333333333,83.33,190.0,59.19,60.75,11.0,232.5,271.74,day
2022-06-26,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.224285714285717,184.00142857142856,11.428571428571429,7.264285714285714,9.59142857142857,186.78571428571428,237.5,177.19142857142856,230.0,191.42857142857144,175.0,257.5,101.0,11.987142857142857,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38349,76.4342857142857,39.69,36.25,190.0,237.67,12.27142857142857,21.32817142857143,13.182857142857143,108.0,11.642857142857142,140.0,2.8425928571428574,83.33,190.0,59.19,51.49285714285714,10.428571428571429,232.5,271.74,week
2022-06-26,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,182.67,12.0,8.55,9.54,182.5,237.5,175.0,230.0,190.0,175.0,257.5,109.0,12.1,31.25,9.0,182.67,450.0,11.25,120.0,270.0,5.7,11.5,700.0,210.0,225.0,2.38376,73.94,39.69,36.25,190.0,237.67,12.7,21.162166666666668,13.18,108.0,11.5,140.0,2.8636166666666667,83.33,190.0,59.19,60.75,11.0,232.5,271.74,day
2022-06-27,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,182.5,12.0,8.55,9.54,182.5,237.5,175.0,230.0,190.0,175.0,257.5,109.0,12.25,31.25,9.0,181.67,450.0,11.25,120.0,270.0,5.7,12.0,700.0,210.0,225.0,2.38385,73.94,39.69,36.25,190.0,237.67,12.7,21.161,13.1,108.0,10.5,140.0,2.86214,83.33,190.0,59.19,60.75,12.5,232.5,271.74,day
2022-06-28,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,182.5,12.0,8.55,9.54,182.5,237.5,175.0,230.0,190.0,175.0,257.5,109.0,12.48,31.25,9.0,181.67,450.0,11.25,120.0,280.0,5.7,12.0,700.0,210.0,225.0,2.38394,83.8,39.69,37.5,190.0,237.67,12.9,20.84,13.13,108.0,10.5,140.0,2.86214,83.33,190.0,59.19,54.68,12.5,232.5,271.74,day
2022-06-29,,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.13,182.33,12.0,8.55,9.54,180.0,239.13,175.0,230.0,190.0,175.0,257.5,109.0,12.65,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.0,700.0,235.0,225.0,2.38403,80.0,39.69,37.5,190.0,225.0,12.9,20.744,13.15,108.0,12.0,140.0,2.87686,83.33,190.0,60.0,45.0,12.25,232.5,271.74,day
2022-06-30,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7740003629219672,0.9009504586919848,0.9905461291284334,0.1871366138451513,11.152,184.45566666666667,11.233333333333333,6.84,9.525,188.08333333333331,237.60866666666664,179.76133333333334,230.0,190.91666666666663,175.0,257.5,98.26666666666668,11.782,31.25,9.0,183.33333333333331,450.8333333333333,11.25,120.0,270.75,5.7,11.542666666666666,700.0,211.66666666666663,225.0,2.38286,77.50366666666667,39.68999999999999,35.626333333333335,188.33333333333331,234.86533333333333,11.996666666666666,21.53692,12.337333333333332,109.13333333333334,10.966666666666669,140.0,2.5446623333333336,83.33,190.0,57.068,46.77766666666666,10.5,232.5,271.74,month
2022-06-30,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.33,12.0,9.0,9.54,180.0,239.13,175.0,230.0,190.0,175.0,257.5,109.0,12.9,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.0,700.0,235.0,225.0,2.38412,77.5,39.69,37.5,190.0,225.0,12.9,20.279,13.06,108.0,12.0,140.0,2.94671,83.33,190.0,60.0,36.0,12.25,232.5,271.74,day
2022-07-01,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.33,12.0,9.0,9.54,180.0,239.13,175.0,230.0,190.0,175.0,257.5,109.0,12.88,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.0,700.0,235.0,225.0,2.38421,71.25,40.25,37.5,190.0,230.0,12.9,19.8765,13.06,108.0,11.5,140.0,2.89929,83.33,190.0,51.75,33.75,12.25,232.5,271.74,day
2022-07-02,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.33,12.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,109.0,13.0,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.0,700.0,235.0,225.0,2.3843,80.0,40.25,37.5,190.0,230.0,13.0,19.91303333333333,13.05,108.0,11.0,140.0,2.913956666666667,83.33,190.0,51.75,29.25,12.25,232.5,271.74,day
2022-07-03,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.33,12.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,109.0,13.0,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.0,700.0,235.0,225.0,2.38439,80.0,40.25,37.5,190.0,230.0,13.0,19.949566666666662,13.05,108.0,11.0,140.0,2.9286233333333334,83.33,190.0,51.75,29.25,12.25,232.5,271.74,day
2022-07-03,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.37857142857143,12.0,8.807142857142859,9.54,180.7142857142857,244.8757142857143,175.0,230.0,190.0,175.0,257.5,109.0,12.737142857142857,31.25,9.0,182.14142857142855,450.0,11.25,120.0,278.57142857142856,5.7,12.0,700.0,227.8571428571429,225.0,2.38412,78.07000000000001,39.93,37.32142857142857,190.0,230.76285714285717,12.9,20.394728571428573,13.085714285714287,108.0,11.214285714285714,140.0,2.8985314285714288,83.33,190.0,56.23285714285714,41.24,12.321428571428571,232.5,271.74,week
2022-07-04,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.33,13.0,9.0,9.54,180.0,260.87,170.0,230.0,190.0,175.0,257.5,109.0,13.0,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.0,700.0,235.0,225.0,2.38448,80.0,40.25,37.5,190.0,237.67,13.0,19.9861,13.15,108.0,11.0,140.0,2.94329,83.33,190.0,60.0,29.25,12.25,232.5,271.74,day
2022-07-05,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.13,182.33,13.0,9.0,9.54,180.0,260.87,170.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38457,80.0,40.25,37.5,190.0,237.67,13.0,19.2145,13.18,108.0,11.25,140.0,2.96657,83.33,190.0,60.0,29.25,12.25,232.5,271.74,day
2022-07-06,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,182.33,13.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,182.33,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38466,80.0,40.25,35.0,190.0,237.67,13.0,19.208,13.18,108.0,11.25,140.0,2.99886,83.33,190.0,60.0,38.25,12.25,232.5,271.74,day
2022-07-07,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,13.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,187.5,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38475,80.0,40.25,35.0,190.0,237.67,13.0,19.22,13.23,108.0,11.25,140.0,3.05614,83.33,190.0,60.0,38.25,12.25,232.5,271.74,day
2022-07-08,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,13.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,187.5,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38484,80.0,40.25,35.63,190.0,237.67,13.0,19.315,13.15,108.0,11.5,140.0,3.04843,83.33,190.0,51.75,38.25,12.25,232.5,271.74,day
2022-07-09,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,13.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38493,80.0,40.25,35.63,190.0,237.67,13.0,19.250666666666667,13.18,108.0,11.5,140.0,3.0557633333333336,83.33,190.0,51.75,38.25,12.25,232.5,271.74,day
2022-07-10,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.215714285714286,183.8557142857143,13.0,9.0,9.54,180.0,260.87,173.57142857142858,230.0,190.0,175.0,257.5,105.57142857142856,13.0,31.25,9.0,185.99857142857144,450.0,11.25,120.0,280.0,5.7,12.428571428571429,700.0,226.42857142857144,225.0,2.38475,80.0,40.25,35.98428571428572,190.0,237.67,13.0,19.34008571428572,13.178571428571429,108.0,11.321428571428571,140.0,3.0188785714285715,83.33,190.0,56.46428571428572,35.67857142857143,12.25,232.5,271.74,week
2022-07-10,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,13.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38502,80.0,40.25,35.63,190.0,237.67,13.0,19.186333333333334,13.18,108.0,11.5,140.0,3.0630966666666666,83.33,190.0,51.75,38.25,12.25,232.5,271.74,day
2022-07-11,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,13.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.0,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38513,80.0,40.25,36.25,190.0,237.67,13.0,19.122,12.98,108.0,11.75,140.0,3.07043,83.33,190.0,60.0,38.25,12.25,232.5,271.74,day
2022-07-12,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,14.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.08,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38524,80.0,40.25,36.25,190.0,240.22,13.0,18.9375,12.98,106.5,12.0,140.0,3.07043,83.33,190.0,60.0,38.25,12.25,232.5,271.74,day
2022-07-13,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,175.0,230.0,190.0,175.0,257.5,105.0,13.25,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38535,80.0,40.25,36.25,190.0,240.22,13.25,19.2155,13.43,106.5,11.75,140.0,3.061,83.33,190.0,60.0,38.25,12.25,232.5,271.74,day
2022-07-14,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,177.5,230.0,190.0,175.0,257.5,105.0,13.25,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38546,80.0,40.25,37.5,190.0,240.22,13.25,18.4248,13.4,106.5,12.25,140.0,3.38129,83.33,190.0,60.0,38.25,12.25,232.5,271.74,day
2022-07-15,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,177.5,230.0,190.0,175.0,257.5,105.0,13.25,31.25,9.0,190.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38557,75.0,40.25,37.5,190.0,240.22,13.25,18.7131,13.27,106.5,11.75,140.0,3.31129,83.33,190.0,51.75,29.25,12.25,232.5,271.74,day
2022-07-16,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,177.5,230.0,190.0,175.0,257.5,105.0,13.25,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38568,80.0,40.25,37.5,190.0,240.22,13.25,18.70823333333333,13.35,106.5,11.5,140.0,3.31129,83.33,190.0,51.75,24.75,12.25,232.5,271.74,day
2022-07-17,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,177.5,230.0,190.0,175.0,257.5,105.0,13.25,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38579,80.0,40.25,37.5,190.0,240.22,13.25,18.703366666666668,13.35,106.5,11.5,140.0,3.31129,83.33,190.0,51.75,24.75,12.25,232.5,271.74,day
2022-07-17,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,14.571428571428571,9.0,9.54,180.0,260.87,176.42857142857142,230.0,190.0,175.0,257.5,105.0,13.19,31.25,9.0,191.42857142857144,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38546,79.28571428571429,40.25,36.96428571428572,190.0,239.8557142857143,13.178571428571429,18.832071428571428,13.251428571428573,106.71428571428572,11.785714285714286,140.0,3.2167171428571426,83.33,190.0,56.46428571428572,33.107142857142854,12.25,232.5,271.74,week
2022-07-18,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,177.5,230.0,190.0,175.0,257.5,105.0,13.22,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.3859,80.0,40.25,37.5,190.0,237.67,13.25,18.6985,13.22,105.0,12.0,140.0,3.31129,83.33,190.0,60.0,24.75,12.25,232.5,271.74,day
2022-07-19,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,185.0,15.0,9.0,9.54,180.0,260.87,177.5,230.0,190.0,175.0,257.5,105.0,13.22,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38601,75.0,40.25,37.5,190.0,237.67,13.25,18.7609,13.22,105.0,12.5,140.0,3.26743,83.33,190.0,60.0,24.75,12.25,232.5,271.74,day
2022-07-20,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,190.0,15.0,9.0,9.54,180.0,260.87,190.0,230.0,190.0,185.0,257.5,105.0,13.27,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38612,75.0,40.25,37.5,190.0,237.67,13.25,18.6789,13.27,100.0,12.5,140.0,3.29886,83.33,190.0,60.0,24.75,12.25,232.5,271.74,day
2022-07-21,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,190.0,15.0,9.0,9.54,180.0,260.87,197.5,230.0,190.0,185.0,257.5,105.0,13.25,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38623,75.0,40.25,37.5,190.0,237.67,13.25,18.8587,13.23,96.0,12.5,140.0,3.37743,83.33,190.0,60.0,24.75,12.25,232.5,271.74,day
2022-07-22,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,195.0,15.0,9.0,9.54,180.0,260.87,195.0,230.0,195.0,185.0,257.5,105.0,13.25,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38634,77.5,40.25,37.5,190.0,237.67,13.25,18.5999,13.35,96.0,12.5,140.0,3.32286,83.33,190.0,51.75,24.75,12.25,232.5,271.74,day
2022-07-23,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,195.0,15.0,9.0,9.54,180.0,260.87,195.0,230.0,200.0,185.0,257.5,105.0,13.25,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38645,80.0,40.25,36.25,190.0,237.67,13.25,18.546233333333333,13.4,96.0,12.0,140.0,3.32286,83.33,190.0,51.75,18.0,12.25,232.5,271.74,day
2022-07-24,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,190.7142857142857,15.0,9.0,9.54,180.0,260.87,189.64285714285717,230.0,193.57142857142856,182.14285714285717,257.5,105.0,13.244285714285716,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.3862300000000003,77.5,40.25,37.142857142857146,190.0,237.67,13.25,18.662242857142854,13.29857142857143,99.14285714285714,12.285714285714286,140.0,3.3176557142857144,83.33,190.0,56.46428571428572,22.821428571428573,12.25,232.5,271.74,week
2022-07-24,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,195.0,15.0,9.0,9.54,180.0,260.87,195.0,230.0,200.0,185.0,257.5,105.0,13.25,31.25,9.0,195.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38656,80.0,40.25,36.25,190.0,237.67,13.25,18.49256666666667,13.4,96.0,12.0,140.0,3.32286,83.33,190.0,51.75,18.0,12.25,232.5,271.74,day
2022-07-25,,1.7921556006486703,1.414448638550159,0.8663763563491189,0.7403778472878653,0.4926208872231941,0.1989757956094795,11.25,197.5,15.0,9.0,9.72,180.0,260.87,195.0,230.0,205.0,185.0,257.5,105.0,13.37,31.25,9.0,198.0,450.0,11.25,120.0,280.0,5.7,12.5,700.0,225.0,225.0,2.38667,70.0,40.25,35.0,190.0,237.67,13.5,18.4389,13.37,96.0,12.0,140.0,3.32286,83.33,197.5,60.0,18.0,12.25,232.5,271.74,day
